storenum,secs,dayofweek,meal,drinkonly,cost
862,207,Thur,Lunch,No,344
586,142,Fri,Lunch,No,333
555,332,Thur,Breakfast,Yes,177
472,447,Thur,Dinner,No,669
376,146,Thur,Lunch,No,562
348,204,Tues,Breakfast,No,475
194,446,Thur,Breakfast,Yes,138
354,251,Thur,Dinner,No,417
111,435,Thur,Lunch,No,229
810,414,Fri,Dinner,No,725
116,217,Tues,Lunch,No,379
438,99,Mon,Lunch,No,489
541,113,Wed,Breakfast,No,305
724,384,Mon,Lunch,No,217
657,255,Fri,Lunch,No,540
723,135,Tues,Lunch,No,530
464,60,Thur,Lunch,Yes,125
158,570,Tues,Lunch,No,344
33,139,Thur,Lunch,No,538
231,182,Mon,Dinner,No,811
723,261,Wed,Dinner,No,728
877,164,Tues,Lunch,No,501
275,535,Tues,Breakfast,No,262
771,197,Thur,Lunch,No,457
45,162,Mon,Breakfast,No,373
289,96,Wed,Breakfast,No,321
695,36,Wed,Dinner,No,440
71,496,Tues,Lunch,No,364
331,59,Tues,Dinner,No,524
671,147,Fri,Breakfast,No,198
824,100,Fri,Dinner,No,669
845,115,Wed,Dinner,No,494
221,111,Wed,Lunch,No,450
779,198,Thur,Lunch,No,226
719,247,Tues,Dinner,Yes,155
809,129,Mon,Dinner,No,684
513,83,Thur,Dinner,No,765
623,117,Tues,Dinner,No,770
148,76,Thur,Lunch,No,526
705,126,Mon,Lunch,No,290
776,106,Wed,Lunch,No,362
530,431,Mon,Lunch,Yes,158
417,388,Tues,Dinner,No,396
126,213,Mon,Lunch,No,373
845,149,Thur,Lunch,No,404
694,154,Mon,Lunch,No,336
198,161,Mon,Dinner,No,572
462,133,Fri,Dinner,No,743
215,133,Mon,Dinner,No,405
658,99,Mon,Lunch,No,227
360,196,Fri,Dinner,No,814
477,209,Fri,Dinner,No,590
249,95,Tues,Lunch,No,216
874,170,Wed,Dinner,No,353
295,124,Thur,Lunch,No,290
447,514,Tues,Lunch,No,234
674,198,Tues,Lunch,No,224
472,136,Tues,Lunch,No,449
217,181,Mon,Breakfast,Yes,121
188,120,Wed,Lunch,No,278
25,172,Thur,Lunch,Yes,194
844,312,Thur,Dinner,No,728
539,105,Wed,Dinner,No,437
649,592,Tues,Lunch,No,229
543,89,Wed,Lunch,No,367
756,179,Tues,Lunch,No,366
487,73,Thur,Dinner,No,718
816,142,Wed,Lunch,No,397
276,97,Wed,Lunch,No,558
850,164,Fri,Lunch,No,303
755,160,Fri,Dinner,No,528
394,90,Tues,Lunch,No,471
790,73,Mon,Breakfast,No,394
611,289,Fri,Dinner,No,599
208,284,Mon,Dinner,No,585
301,222,Thur,Dinner,No,649
316,96,Wed,Lunch,No,276
475,68,Mon,Dinner,No,286
509,505,Wed,Lunch,No,430
187,349,Thur,Dinner,No,544
691,591,Thur,Lunch,No,445
567,241,Mon,Breakfast,Yes,161
148,112,Tues,Lunch,Yes,114
107,106,Mon,Dinner,No,682
22,325,Fri,Lunch,No,329
36,109,Fri,Lunch,No,459
160,127,Wed,Lunch,No,245
843,534,Thur,Lunch,No,564
854,120,Tues,Lunch,No,505
636,125,Tues,Lunch,No,477
751,92,Wed,Lunch,No,341
162,154,Tues,Dinner,No,694
112,137,Wed,Lunch,No,575
778,452,Thur,Lunch,No,223
671,47,Tues,Lunch,No,380
498,316,Fri,Lunch,No,365
297,564,Mon,Lunch,No,285
704,152,Fri,Lunch,No,458
646,49,Wed,Lunch,No,392
191,109,Fri,Dinner,No,765
383,136,Wed,Lunch,No,268
405,555,Thur,Lunch,No,426
746,172,Mon,Lunch,No,589
796,339,Wed,Breakfast,No,266
477,45,Mon,Dinner,Yes,141
551,328,Wed,Breakfast,No,284
95,345,Wed,Lunch,No,379
22,369,Wed,Breakfast,No,182
747,124,Fri,Lunch,No,522
435,133,Tues,Dinner,No,673
634,330,Tues,Lunch,Yes,185
770,449,Thur,Lunch,No,504
44,210,Mon,Lunch,No,525
619,161,Tues,Dinner,No,813
219,187,Thur,Lunch,No,462
757,352,Wed,Lunch,No,455
826,83,Tues,Dinner,No,527
538,160,Tues,Dinner,No,317
534,146,Fri,Dinner,No,422
740,279,Fri,Lunch,No,517
273,128,Fri,Breakfast,No,400
693,174,Tues,Lunch,No,596
508,422,Thur,Dinner,No,401
667,172,Tues,Lunch,No,593
100,215,Wed,Breakfast,Yes,186
35,369,Wed,Lunch,No,597
38,205,Mon,Dinner,No,433
328,180,Fri,Breakfast,No,226
242,546,Wed,Dinner,No,806
698,179,Tues,Breakfast,Yes,151
231,378,Fri,Dinner,No,737
482,342,Fri,Dinner,No,531
857,111,Fri,Dinner,No,747
96,72,Thur,Dinner,No,634
820,151,Wed,Dinner,No,709
782,499,Fri,Lunch,No,284
651,83,Fri,Lunch,No,280
591,208,Mon,Lunch,No,305
343,117,Mon,Dinner,No,496
785,67,Wed,Dinner,No,492
128,31,Thur,Lunch,No,318
690,530,Mon,Lunch,No,581
887,507,Tues,Dinner,No,512
304,127,Wed,Dinner,No,784
789,340,Wed,Breakfast,Yes,148
273,96,Mon,Dinner,No,411
762,157,Fri,Lunch,Yes,114
874,189,Thur,Dinner,No,573
67,79,Thur,Lunch,No,370
91,422,Mon,Lunch,No,233
82,393,Mon,Dinner,No,482
663,111,Mon,Dinner,No,316
540,96,Fri,Breakfast,No,358
230,130,Wed,Lunch,No,525
298,192,Tues,Lunch,No,585
877,63,Fri,Dinner,Yes,132
755,223,Wed,Lunch,No,363
350,422,Tues,Dinner,No,690
92,39,Fri,Dinner,No,437
816,92,Tues,Lunch,No,255
54,500,Thur,Lunch,No,493
794,88,Wed,Lunch,No,435
863,227,Wed,Dinner,No,816
711,31,Tues,Dinner,No,449
58,226,Mon,Dinner,No,698
353,63,Thur,Dinner,Yes,128
100,148,Tues,Lunch,No,249
161,153,Tues,Lunch,Yes,98
745,252,Thur,Lunch,No,278
171,173,Tues,Lunch,Yes,119
24,460,Thur,Lunch,No,572
701,189,Mon,Dinner,No,671
493,193,Wed,Lunch,No,215
450,177,Thur,Dinner,No,430
825,138,Tues,Lunch,Yes,106
411,140,Wed,Lunch,Yes,118
94,175,Wed,Dinner,No,646
858,239,Wed,Lunch,No,512
363,486,Fri,Dinner,No,296
23,330,Tues,Lunch,No,484
139,535,Thur,Dinner,No,653
545,167,Wed,Breakfast,No,377
810,198,Mon,Lunch,No,584
493,130,Thur,Dinner,No,647
130,236,Thur,Breakfast,No,408
419,395,Thur,Lunch,No,248
583,130,Thur,Dinner,No,759
305,78,Mon,Lunch,No,550
594,61,Fri,Dinner,No,424
552,521,Thur,Dinner,No,332
467,63,Thur,Lunch,No,476
476,364,Wed,Lunch,No,267
66,332,Mon,Lunch,Yes,91
567,505,Fri,Lunch,No,579
821,102,Mon,Dinner,No,699
727,182,Wed,Lunch,No,470
108,253,Tues,Breakfast,No,300
544,66,Mon,Lunch,No,288
617,266,Wed,Lunch,No,244
164,558,Tues,Lunch,No,332
634,486,Wed,Lunch,Yes,156
30,39,Tues,Dinner,No,505
836,452,Fri,Lunch,No,480
298,116,Wed,Dinner,No,434
440,108,Wed,Lunch,No,312
23,114,Wed,Dinner,No,531
499,177,Thur,Lunch,No,508
729,141,Wed,Lunch,No,459
373,94,Wed,Dinner,Yes,124
73,181,Wed,Dinner,No,686
217,118,Mon,Lunch,No,337
780,175,Mon,Breakfast,No,364
595,127,Wed,Breakfast,No,397
868,128,Thur,Breakfast,No,251
203,135,Wed,Dinner,No,678
783,247,Wed,Dinner,No,502
638,249,Mon,Dinner,No,532
868,36,Wed,Dinner,No,641
754,326,Fri,Breakfast,No,471
229,84,Wed,Lunch,No,415
670,162,Fri,Dinner,No,388
89,186,Fri,Lunch,No,391
639,107,Fri,Breakfast,No,307
504,300,Fri,Breakfast,No,328
536,127,Tues,Breakfast,Yes,91
313,539,Thur,Lunch,Yes,193
450,403,Thur,Lunch,Yes,133
623,69,Wed,Dinner,No,427
755,323,Tues,Lunch,No,565
866,579,Mon,Lunch,No,563
552,162,Wed,Lunch,No,584
54,189,Fri,Lunch,No,389
160,135,Tues,Dinner,No,443
513,163,Wed,Dinner,No,568
380,83,Mon,Lunch,Yes,136
80,67,Thur,Lunch,No,570
609,195,Mon,Dinner,No,406
486,365,Wed,Lunch,No,461
852,148,Wed,Lunch,No,483
807,196,Wed,Dinner,No,761
269,123,Mon,Breakfast,Yes,162
621,143,Mon,Lunch,No,245
812,155,Wed,Lunch,No,268
847,375,Tues,Breakfast,No,311
875,317,Fri,Dinner,Yes,155
628,134,Thur,Lunch,No,520
647,121,Thur,Dinner,Yes,195
49,143,Fri,Lunch,Yes,169
623,131,Fri,Lunch,Yes,185
879,154,Tues,Lunch,No,585
146,451,Wed,Lunch,No,481
252,126,Wed,Lunch,Yes,164
425,137,Thur,Breakfast,Yes,101
368,284,Thur,Lunch,No,376
872,329,Mon,Dinner,No,478
781,273,Tues,Lunch,No,522
308,93,Thur,Dinner,No,287
139,145,Tues,Breakfast,No,261
576,79,Tues,Dinner,Yes,181
480,38,Wed,Lunch,No,530
819,537,Fri,Lunch,No,424
192,144,Tues,Breakfast,No,258
124,41,Mon,Lunch,No,565
458,441,Tues,Dinner,No,316
647,138,Fri,Lunch,No,485
363,161,Fri,Lunch,No,287
405,50,Tues,Dinner,No,382
381,270,Fri,Lunch,No,222
586,182,Fri,Lunch,No,496
284,62,Fri,Lunch,Yes,135
631,339,Tues,Lunch,No,485
437,46,Wed,Lunch,No,300
450,141,Fri,Lunch,Yes,101
846,94,Tues,Lunch,No,223
650,136,Mon,Dinner,No,817
263,550,Mon,Dinner,No,501
231,45,Thur,Lunch,No,569
855,114,Fri,Dinner,No,337
596,117,Wed,Dinner,No,379
853,537,Fri,Dinner,No,502
805,97,Fri,Lunch,No,324
144,92,Wed,Lunch,No,589
560,412,Tues,Lunch,Yes,128
378,192,Wed,Lunch,No,289
367,224,Mon,Lunch,No,517
642,145,Tues,Dinner,No,424
90,385,Fri,Dinner,No,816
458,122,Wed,Dinner,No,343
798,78,Mon,Lunch,No,364
71,172,Tues,Dinner,No,637
405,334,Mon,Breakfast,No,456
522,209,Thur,Lunch,No,428
163,176,Mon,Lunch,No,395
446,262,Tues,Dinner,No,526
866,96,Thur,Dinner,No,740
390,474,Mon,Dinner,No,647
170,78,Fri,Dinner,No,794
176,496,Mon,Lunch,Yes,126
443,506,Wed,Lunch,No,597
55,558,Mon,Breakfast,No,441
265,270,Fri,Breakfast,No,359
593,413,Wed,Dinner,No,463
889,174,Tues,Lunch,No,533
841,172,Fri,Breakfast,No,310
138,262,Mon,Lunch,No,499
210,96,Mon,Breakfast,No,393
497,134,Mon,Dinner,No,499
363,222,Thur,Lunch,Yes,120
314,337,Wed,Dinner,No,752
755,239,Mon,Lunch,No,583
673,255,Thur,Lunch,No,252
351,230,Fri,Dinner,No,514
18,181,Tues,Breakfast,No,473
220,87,Fri,Dinner,No,345
53,456,Wed,Lunch,No,256
684,335,Wed,Lunch,No,267
249,246,Tues,Dinner,No,727
547,138,Thur,Dinner,No,289
849,140,Thur,Lunch,No,346
354,87,Tues,Lunch,No,362
370,239,Tues,Lunch,No,522
9,107,Mon,Lunch,Yes,172
114,372,Mon,Dinner,No,444
116,147,Mon,Dinner,No,456
886,318,Thur,Dinner,No,567
467,119,Mon,Lunch,No,340
401,95,Tues,Lunch,No,556
888,341,Thur,Lunch,No,408
685,74,Fri,Dinner,No,486
880,361,Mon,Dinner,No,577
247,87,Wed,Lunch,No,405
353,574,Fri,Lunch,No,381
248,213,Fri,Dinner,No,546
405,137,Fri,Dinner,No,636
879,142,Fri,Lunch,Yes,101
833,207,Fri,Lunch,Yes,113
709,217,Mon,Lunch,No,478
644,148,Mon,Lunch,No,405
474,145,Wed,Lunch,No,399
869,183,Wed,Lunch,No,496
630,340,Fri,Breakfast,Yes,94
565,73,Tues,Dinner,No,652
855,166,Wed,Breakfast,No,189
82,46,Fri,Breakfast,No,326
839,48,Fri,Breakfast,No,259
808,190,Wed,Lunch,No,346
391,359,Tues,Dinner,No,492
856,213,Wed,Dinner,No,301
751,463,Tues,Lunch,No,386
747,133,Wed,Breakfast,No,443
853,405,Wed,Lunch,No,477
635,31,Mon,Dinner,Yes,118
193,143,Wed,Lunch,No,564
146,112,Wed,Dinner,No,357
301,103,Thur,Lunch,No,443
594,133,Fri,Dinner,Yes,172
138,432,Fri,Lunch,No,251
438,310,Tues,Dinner,No,521
442,288,Tues,Lunch,Yes,156
627,163,Fri,Breakfast,No,206
49,73,Wed,Breakfast,Yes,116
374,35,Wed,Dinner,No,454
224,161,Tues,Lunch,No,594
2,184,Thur,Lunch,No,329
842,165,Thur,Lunch,No,480
320,294,Thur,Breakfast,No,408
708,422,Mon,Dinner,Yes,139
30,151,Wed,Lunch,No,541
722,152,Wed,Lunch,No,563
585,155,Wed,Lunch,No,251
362,500,Thur,Dinner,No,442
847,135,Fri,Lunch,No,297
736,258,Tues,Breakfast,No,188
255,172,Thur,Dinner,Yes,99
152,583,Tues,Lunch,No,582
675,99,Mon,Dinner,No,373
328,112,Wed,Breakfast,Yes,104
165,119,Fri,Dinner,No,335
773,129,Tues,Breakfast,Yes,185
448,384,Wed,Dinner,No,539
125,191,Mon,Lunch,Yes,88
282,224,Tues,Dinner,No,736
593,84,Thur,Lunch,No,494
648,295,Thur,Lunch,No,424
408,259,Thur,Dinner,No,533
850,175,Mon,Lunch,Yes,89
361,510,Thur,Lunch,No,305
547,185,Tues,Lunch,No,255
750,429,Fri,Lunch,No,415
110,97,Mon,Breakfast,No,499
708,596,Thur,Breakfast,No,389
867,157,Mon,Breakfast,Yes,94
602,463,Mon,Dinner,No,556
63,208,Thur,Dinner,Yes,162
674,242,Wed,Lunch,Yes,117
104,202,Fri,Dinner,No,746
648,594,Tues,Lunch,Yes,127
335,513,Mon,Lunch,No,365
611,343,Thur,Dinner,No,554
273,294,Wed,Dinner,No,376
112,397,Thur,Dinner,No,647
355,186,Tues,Lunch,No,323
808,146,Tues,Breakfast,Yes,144
748,509,Thur,Lunch,No,386
854,181,Thur,Lunch,No,252
610,297,Thur,Lunch,No,301
890,123,Tues,Dinner,No,295
769,83,Thur,Dinner,No,583
462,211,Fri,Lunch,No,419
504,96,Fri,Dinner,No,324
471,38,Tues,Dinner,No,714
862,553,Mon,Lunch,No,479
762,176,Tues,Dinner,No,637
397,151,Wed,Lunch,No,431
754,159,Fri,Lunch,No,290
601,211,Tues,Dinner,No,531
242,489,Thur,Lunch,Yes,117
504,127,Thur,Dinner,No,313
568,110,Thur,Lunch,No,349
220,117,Wed,Lunch,No,291
580,262,Wed,Lunch,No,381
98,66,Wed,Lunch,No,282
784,559,Mon,Dinner,No,400
609,151,Mon,Lunch,No,497
656,149,Tues,Lunch,Yes,158
818,132,Mon,Dinner,No,481
717,91,Mon,Dinner,No,318
165,86,Fri,Dinner,No,406
616,169,Thur,Lunch,No,509
185,93,Mon,Lunch,No,417
806,78,Thur,Dinner,No,752
121,138,Tues,Lunch,No,542
870,368,Tues,Breakfast,No,280
459,583,Mon,Dinner,No,601
782,357,Thur,Dinner,No,391
180,169,Wed,Lunch,No,379
316,89,Tues,Lunch,No,512
763,535,Thur,Lunch,No,481
319,153,Mon,Lunch,No,392
58,406,Tues,Lunch,No,504
408,86,Tues,Lunch,No,459
596,293,Wed,Lunch,No,459
847,275,Fri,Lunch,No,235
225,594,Thur,Breakfast,Yes,85
209,142,Mon,Lunch,No,505
577,487,Tues,Dinner,No,584
367,233,Thur,Lunch,No,476
401,193,Mon,Lunch,No,325
841,191,Wed,Dinner,No,637
424,50,Tues,Dinner,No,463
777,86,Wed,Dinner,No,551
93,493,Wed,Lunch,Yes,151
197,200,Mon,Dinner,No,326
742,164,Mon,Lunch,No,481
752,155,Tues,Dinner,No,367
453,178,Tues,Lunch,No,259
732,181,Fri,Dinner,No,615
197,47,Tues,Lunch,No,224
187,100,Mon,Lunch,No,299
326,263,Tues,Lunch,No,316
13,105,Fri,Lunch,No,289
151,86,Fri,Dinner,No,463
222,171,Tues,Dinner,No,738
241,251,Fri,Lunch,No,553
695,537,Thur,Lunch,No,439
101,298,Tues,Breakfast,No,325
523,167,Tues,Breakfast,No,322
44,66,Mon,Lunch,No,279
196,343,Wed,Lunch,No,576
32,143,Mon,Dinner,No,548
325,320,Mon,Lunch,No,345
155,49,Thur,Lunch,No,573
12,50,Thur,Lunch,No,501
341,500,Tues,Lunch,No,530
172,162,Thur,Dinner,No,615
701,179,Wed,Lunch,No,264
867,167,Mon,Lunch,Yes,170
307,43,Fri,Lunch,No,560
806,351,Fri,Lunch,No,319
666,567,Fri,Dinner,No,412
833,356,Mon,Dinner,No,704
524,42,Fri,Breakfast,No,289
491,483,Fri,Dinner,No,748
759,453,Thur,Lunch,No,285
675,109,Mon,Lunch,No,501
227,69,Tues,Dinner,No,475
602,172,Thur,Dinner,No,293
313,536,Tues,Dinner,No,732
565,167,Tues,Lunch,Yes,106
420,95,Thur,Lunch,No,413
619,162,Wed,Dinner,No,667
74,276,Tues,Breakfast,No,209
442,125,Mon,Lunch,No,381
433,263,Wed,Lunch,No,582
9,53,Tues,Lunch,Yes,94
497,41,Thur,Dinner,No,382
814,267,Thur,Lunch,Yes,187
436,470,Tues,Dinner,Yes,142
234,571,Mon,Dinner,No,298
422,433,Tues,Lunch,Yes,153
58,67,Thur,Dinner,No,747
826,262,Wed,Dinner,Yes,130
204,232,Wed,Lunch,No,568
165,307,Wed,Lunch,No,313
889,239,Mon,Lunch,Yes,151
823,87,Fri,Dinner,No,690
335,344,Mon,Dinner,No,450
476,290,Fri,Lunch,No,272
512,597,Thur,Dinner,No,294
41,220,Tues,Lunch,No,296
450,44,Tues,Breakfast,Yes,87
769,154,Thur,Breakfast,No,429
77,277,Mon,Lunch,No,354
409,195,Mon,Breakfast,No,359
209,401,Tues,Breakfast,No,193
267,77,Mon,Breakfast,No,428
32,583,Tues,Breakfast,No,472
801,86,Mon,Breakfast,No,286
409,46,Fri,Lunch,Yes,162
304,204,Thur,Lunch,No,404
213,144,Mon,Lunch,No,277
431,142,Mon,Lunch,No,295
794,183,Fri,Breakfast,No,484
307,458,Wed,Dinner,No,634
668,154,Wed,Dinner,No,793
211,33,Mon,Lunch,No,287
791,465,Tues,Dinner,No,314
146,31,Wed,Lunch,No,383
61,162,Thur,Breakfast,No,305
184,167,Tues,Dinner,No,345
654,355,Mon,Dinner,No,705
383,46,Wed,Dinner,No,541
781,167,Tues,Lunch,No,566
81,217,Mon,Dinner,No,299
737,94,Thur,Dinner,Yes,168
401,250,Thur,Dinner,No,789
796,287,Thur,Lunch,Yes,86
872,314,Tues,Dinner,No,828
634,246,Tues,Lunch,No,488
789,475,Tues,Dinner,No,525
207,123,Tues,Breakfast,No,176
84,394,Tues,Dinner,No,463
602,261,Wed,Dinner,Yes,165
623,57,Mon,Breakfast,Yes,170
876,566,Tues,Lunch,No,417
839,211,Fri,Dinner,No,642
320,260,Fri,Dinner,No,403
418,156,Tues,Lunch,No,571
731,103,Wed,Dinner,No,757
747,139,Fri,Lunch,Yes,156
190,164,Wed,Lunch,No,582
412,135,Tues,Dinner,No,799
783,102,Tues,Lunch,No,370
89,192,Tues,Lunch,Yes,130
72,162,Mon,Dinner,Yes,152
589,141,Mon,Lunch,No,281
604,170,Thur,Breakfast,No,481
397,125,Mon,Dinner,No,598
673,183,Wed,Dinner,No,390
177,471,Tues,Dinner,Yes,185
694,377,Mon,Dinner,No,441
776,396,Thur,Dinner,No,646
285,238,Tues,Lunch,No,291
33,270,Tues,Breakfast,No,249
270,233,Wed,Dinner,No,452
335,95,Mon,Lunch,No,325
339,90,Fri,Lunch,No,380
535,202,Thur,Lunch,No,284
675,120,Mon,Dinner,No,729
584,139,Thur,Breakfast,No,416
548,471,Wed,Lunch,No,264
344,62,Fri,Lunch,No,378
502,118,Wed,Lunch,No,407
439,125,Tues,Lunch,No,596
494,395,Mon,Dinner,No,418
540,422,Fri,Dinner,No,466
307,287,Mon,Lunch,No,388
798,378,Thur,Lunch,No,468
855,64,Mon,Breakfast,No,337
541,301,Wed,Lunch,No,234
195,150,Thur,Lunch,No,252
595,378,Thur,Breakfast,No,500
425,69,Wed,Dinner,No,541
19,143,Thur,Dinner,No,451
805,160,Wed,Dinner,No,704
31,83,Tues,Breakfast,No,453
252,151,Mon,Dinner,Yes,136
552,131,Thur,Lunch,No,415
150,120,Thur,Dinner,No,573
788,449,Thur,Lunch,Yes,116
742,143,Mon,Dinner,No,320
93,243,Tues,Lunch,No,416
241,414,Wed,Lunch,No,415
546,316,Fri,Lunch,No,325
88,255,Tues,Dinner,No,421
555,490,Thur,Lunch,No,600
610,240,Wed,Lunch,No,448
338,40,Tues,Lunch,No,287
42,123,Mon,Lunch,Yes,109
789,215,Wed,Lunch,Yes,123
386,59,Wed,Dinner,No,607
568,131,Fri,Lunch,No,271
658,135,Mon,Dinner,Yes,130
690,119,Wed,Breakfast,Yes,99
264,66,Mon,Dinner,No,721
166,308,Thur,Lunch,No,309
254,197,Wed,Dinner,Yes,114
478,125,Wed,Lunch,Yes,195
187,163,Thur,Lunch,No,240
885,334,Wed,Lunch,Yes,179
653,185,Tues,Dinner,No,681
134,42,Wed,Lunch,No,569
634,114,Tues,Lunch,No,316
410,37,Wed,Lunch,Yes,150
29,184,Fri,Breakfast,No,326
691,101,Tues,Lunch,No,233
55,192,Mon,Dinner,Yes,121
9,126,Thur,Dinner,No,446
886,96,Tues,Dinner,No,319
739,133,Thur,Dinner,No,654
439,92,Thur,Dinner,No,813
16,155,Tues,Dinner,No,643
686,261,Fri,Breakfast,No,189
121,334,Fri,Lunch,No,350
552,55,Mon,Dinner,No,351
834,130,Thur,Dinner,No,626
230,128,Thur,Dinner,No,397
300,98,Mon,Lunch,No,502
529,136,Thur,Dinner,No,620
425,30,Wed,Breakfast,No,394
572,500,Wed,Lunch,Yes,130
462,261,Tues,Dinner,No,705
253,541,Mon,Lunch,No,344
542,579,Thur,Dinner,No,829
881,146,Fri,Dinner,No,778
548,56,Tues,Dinner,Yes,145
306,355,Wed,Lunch,No,257
302,205,Wed,Lunch,No,507
287,479,Fri,Dinner,No,569
845,193,Thur,Dinner,No,651
250,224,Wed,Lunch,No,234
861,399,Thur,Lunch,No,377
234,129,Fri,Lunch,No,402
577,40,Mon,Dinner,No,318
643,159,Wed,Lunch,No,431
565,144,Wed,Lunch,No,510
620,133,Fri,Lunch,No,331
852,404,Fri,Dinner,No,513
739,340,Fri,Lunch,No,224
802,128,Tues,Dinner,No,557
735,154,Wed,Lunch,No,358
604,120,Fri,Lunch,No,369
241,51,Fri,Dinner,No,306
560,265,Fri,Dinner,No,417
59,472,Mon,Lunch,No,236
302,69,Thur,Lunch,No,215
336,362,Thur,Dinner,No,771
742,151,Fri,Lunch,Yes,142
101,209,Mon,Dinner,No,456
647,349,Thur,Lunch,No,419
286,146,Wed,Lunch,No,218
246,119,Mon,Lunch,No,562
283,160,Wed,Lunch,No,455
414,67,Fri,Dinner,No,806
790,502,Fri,Lunch,No,471
670,251,Tues,Dinner,No,296
151,251,Mon,Lunch,No,523
326,108,Tues,Lunch,No,427
135,588,Thur,Lunch,No,257
497,96,Mon,Breakfast,Yes,97
235,180,Thur,Lunch,No,569
884,153,Fri,Lunch,No,510
174,357,Thur,Dinner,No,756
138,160,Wed,Dinner,No,401
684,94,Mon,Lunch,No,582
789,146,Tues,Lunch,No,281
513,180,Thur,Lunch,Yes,93
670,152,Fri,Dinner,No,595
791,229,Wed,Lunch,No,227
349,321,Tues,Dinner,No,802
835,47,Mon,Dinner,No,822
847,149,Mon,Lunch,No,592
668,535,Fri,Lunch,No,583
784,166,Tues,Lunch,No,375
237,115,Fri,Dinner,No,299
700,356,Fri,Lunch,No,470
708,216,Wed,Lunch,No,549
379,443,Fri,Dinner,No,409
17,157,Wed,Dinner,No,632
561,161,Fri,Lunch,No,600
114,319,Tues,Lunch,No,310
342,46,Tues,Lunch,No,517
718,437,Mon,Dinner,No,544
219,150,Wed,Lunch,No,579
830,505,Thur,Breakfast,No,377
777,170,Wed,Lunch,No,353
553,78,Mon,Dinner,No,419
499,167,Fri,Dinner,No,472
336,201,Thur,Breakfast,No,429
405,146,Fri,Dinner,No,651
36,126,Tues,Lunch,No,264
648,300,Thur,Dinner,No,356
77,67,Wed,Lunch,No,398
22,131,Fri,Dinner,Yes,113
37,51,Tues,Dinner,No,584
796,167,Fri,Dinner,No,654
691,129,Tues,Breakfast,Yes,184
772,117,Thur,Lunch,No,373
702,121,Thur,Dinner,No,811
558,41,Tues,Dinner,No,540
485,184,Thur,Lunch,Yes,102
32,123,Mon,Dinner,No,406
64,46,Mon,Lunch,No,535
752,533,Wed,Dinner,No,671
445,138,Wed,Dinner,No,570
214,134,Tues,Lunch,No,524
85,159,Tues,Lunch,No,390
653,240,Mon,Lunch,No,301
710,166,Mon,Dinner,No,595
163,116,Tues,Dinner,No,391
119,527,Tues,Breakfast,No,379
845,126,Thur,Dinner,No,828
373,372,Fri,Breakfast,No,177
494,521,Tues,Lunch,No,565
255,134,Thur,Lunch,No,535
827,284,Thur,Dinner,No,392
419,37,Thur,Breakfast,No,359
864,288,Mon,Dinner,No,589
420,69,Fri,Breakfast,No,336
74,135,Tues,Lunch,No,534
562,85,Fri,Lunch,No,400
168,158,Tues,Dinner,No,739
255,94,Thur,Dinner,No,788
218,387,Tues,Dinner,No,448
727,192,Tues,Lunch,No,350
56,111,Thur,Dinner,No,824
267,299,Fri,Lunch,No,435
297,453,Wed,Lunch,No,551
799,106,Tues,Dinner,No,308
84,83,Thur,Lunch,No,254
292,275,Fri,Dinner,No,774
41,553,Wed,Lunch,Yes,93
862,32,Wed,Dinner,Yes,155
243,93,Tues,Breakfast,No,370
445,155,Fri,Lunch,Yes,109
751,394,Fri,Dinner,No,351
563,300,Tues,Dinner,No,467
517,271,Mon,Dinner,No,672
586,594,Fri,Dinner,No,824
493,178,Mon,Lunch,No,405
277,350,Mon,Lunch,No,344
772,33,Mon,Lunch,No,425
486,321,Thur,Lunch,No,317
343,78,Mon,Lunch,No,364
362,266,Mon,Lunch,Yes,150
713,99,Mon,Dinner,No,681
23,78,Fri,Lunch,No,365
341,129,Fri,Lunch,No,245
709,89,Wed,Dinner,Yes,145
747,114,Tues,Lunch,No,328
770,91,Wed,Lunch,Yes,164
742,59,Mon,Lunch,No,545
362,260,Fri,Dinner,No,297
661,256,Mon,Lunch,No,535
594,155,Mon,Lunch,No,415
459,214,Thur,Breakfast,No,323
675,161,Thur,Lunch,No,423
643,180,Fri,Lunch,No,329
486,115,Thur,Lunch,No,519
633,151,Wed,Lunch,No,596
484,132,Thur,Dinner,No,674
312,45,Thur,Dinner,No,475
469,158,Wed,Lunch,No,290
375,246,Thur,Dinner,Yes,92
623,106,Thur,Lunch,No,513
80,94,Wed,Dinner,No,473
279,435,Thur,Lunch,Yes,87
287,72,Fri,Lunch,No,441
91,144,Tues,Dinner,No,375
189,301,Tues,Breakfast,Yes,126
320,126,Thur,Lunch,Yes,174
626,262,Mon,Breakfast,Yes,85
274,160,Thur,Dinner,No,447
870,474,Wed,Dinner,No,527
52,173,Wed,Dinner,No,578
715,348,Mon,Dinner,Yes,110
566,384,Mon,Dinner,No,337
137,142,Tues,Lunch,No,341
450,533,Thur,Dinner,Yes,138
495,153,Tues,Lunch,Yes,185
257,172,Tues,Breakfast,No,458
466,64,Wed,Lunch,No,538
324,342,Thur,Lunch,No,509
617,173,Tues,Dinner,No,810
578,141,Mon,Dinner,No,302
369,66,Thur,Lunch,No,293
481,391,Tues,Lunch,No,229
704,147,Wed,Breakfast,Yes,176
879,180,Mon,Dinner,No,710
358,354,Fri,Lunch,No,296
36,38,Thur,Dinner,Yes,174
531,218,Tues,Lunch,Yes,146
